-206.74112,107.44441,-45.710068,-85.9569,-59.188602,14.844993,-0.12695152,-17.74645,-11.865072,27.596333,-22.784197,-12.895561,19.091648
-198.24074,121.80548,-37.82644,-98.29369,-68.51385,20.86023,1.6259167,-21.617329,-21.180794,32.18447,-23.115711,-7.7384434,9.858107
-215.50046,129.32442,-38.465347,-96.90583,-68.16174,26.657913,2.8456175,-19.89809,-25.614513,31.898092,-24.844925,1.897656,2.211956
-242.41168,136.35648,-34.29281,-97.743774,-64.71617,32.80163,5.7094507,-21.853909,-27.320038,33.672943,-24.900745,11.54872,-7.241657
-281.35712,142.36612,-18.79448,-100.05002,-63.54589,38.64608,3.46662,-24.493504,-28.1213,30.274132,-21.207703,17.583315,-16.740564
-308.52737,147.95825,-13.723445,-98.37774,-58.485508,41.466225,-2.0163002,-23.767538,-27.962868,26.627823,-19.395784,24.229076,-27.283886
-331.04846,153.15659,-11.191173,-93.075714,-53.333965,45.669697,-2.1681726,-28.40816,-25.635979,23.257656,-9.8732815,24.485485,-29.358395
-352.7224,153.55426,-16.05634,-82.17314,-44.919155,47.047153,2.3951426,-37.52395,-18.226368,17.917976,-4.1054235,24.652763,-26.71807
-337.8877,159.83012,-21.401266,-63.23611,-44.216644,40.702053,8.387855,-48.78002,-19.003733,15.162069,-4.4508348,23.274002,-26.952423
-350.9984,156.0516,-6.5481367,-44.765167,-38.064224,45.157433,11.172869,-48.900146,-21.41022,13.507351,-3.7476997,19.62141,-28.816196
-425.39877,148.04424,17.543144,-37.167496,-19.437027,42.8256,11.930197,-38.865925,-17.550358,13.514487,1.4527075,9.814869,-25.379475
-501.6408,108.68889,20.892029,-15.712287,10.715603,29.927952,5.9181604,-17.407091,-2.1786082,18.957977,-1.3118209,-11.348385,-23.861256
-459.27487,-51.537514,30.58555,35.68106,-10.9754925,17.431343,-8.39686,9.308429,3.6323452,17.363335,-10.106548,4.9817123,12.221728
-397.17108,-86.49733,49.052795,15.991593,-12.593378,15.903685,-7.815497,10.024151,0.21793577,15.347555,-10.291065,6.4679613,12.921698
-381.00867,-110.82881,55.462326,-12.731594,-6.6790047,16.307161,-4.998514,12.5377865,-1.5336648,8.185851,-8.313666,13.664828,14.606414
-361.71768,-115.968346,51.442,-33.678448,2.645771,11.475938,-2.9940367,15.596569,-1.4698889,7.348151,-3.0693884,11.752267,10.947138
-347.5942,-115.6702,40.58702,-37.246025,16.849907,2.9452028,-1.5351076,12.568142,-4.8588767,2.9016893,0.5561799,10.425132,5.3740187
-321.95963,-99.86929,30.284082,-46.411777,13.582209,-6.088311,7.505661,14.624349,-4.7482715,-3.6581082,-7.544194,7.5573907,6.9107475
-304.40793,-79.065414,28.033611,-55.332626,3.4856374,-17.40966,11.245476,11.613377,-12.571747,-6.28874,-10.018985,2.4220614,13.622657
-299.41522,-68.68946,21.803333,-60.40458,-2.7471282,-22.690456,5.6730623,7.220069,-6.2553043,-0.3471387,-10.202534,-4.8963804,12.140211
-298.8602,-67.57718,19.06231,-60.915718,-8.167831,-21.77884,8.384343,7.9882927,5.905122,10.13385,-4.77921,-3.1684036,8.739126
-308.83264,-70.39119,25.85566,-53.63758,-9.4279175,-21.198006,8.984453,7.124099,1.4042883,5.2199855,-8.11187,2.3177574,10.676078
-324.58517,-74.849236,33.618546,-39.79974,4.3521914,-7.191883,15.993823,3.1498501,-11.935291,-4.7922926,-5.43068,6.672804,7.587432
-258.98608,-27.183311,46.24471,-18.278603,21.322739,-8.304851,-6.8707504,-14.236844,-22.497412,-14.796259,-24.592773,-7.892152,-0.03524387
-156.47668,-1.558731,-20.599552,14.685213,16.20525,-41.04748,-16.332123,-27.553295,-19.697823,-4.34914,-34.255466,-2.3055549,1.089318
-120.17187,16.11298,-74.72361,35.54217,-5.869609,-51.22058,-17.283886,-33.632565,-19.103172,3.013052,-36.73565,7.5488033,3.4432514
-125.3939,3.3843122,-85.381096,41.31774,-23.786114,-62.4758,-15.778381,-28.929691,-15.200555,8.093178,-33.58116,17.122284,4.8428454
-165.0207,-13.02999,-75.519485,48.236862,-34.903946,-71.67794,-11.949713,-25.901379,-14.513353,7.1553545,-33.22726,20.097261,-2.0048099
-194.14056,-18.495762,-76.40695,53.907997,-36.887207,-67.30928,-6.303509,-25.615402,-16.55658,6.1982803,-27.530212,23.722786,-3.1745067
-203.38295,-14.490198,-81.99582,63.980232,-33.48759,-66.01563,-2.3342266,-23.191803,-18.51971,7.5789604,-16.09232,29.030998,-0.05986452
-206.70131,-18.54757,-83.96199,67.54033,-28.52636,-67.619705,-0.8212384,-25.674114,-25.541344,3.8866558,-13.528053,24.160378,0.47752333
-231.70245,-31.584705,-84.02992,86.37967,-20.319519,-71.53874,6.498066,-28.813702,-28.0801,3.5984595,-16.532804,20.719622,2.4573426
-241.42229,-35.365395,-88.77034,104.55439,-18.15926,-76.802475,11.036423,-32.995895,-35.628662,-5.2643957,-15.084021,14.111111,7.2430134
-241.77182,-30.931465,-81.461655,104.04318,-13.84908,-78.473915,15.8262615,-35.69786,-36.421913,-7.9517784,-15.949724,11.490578,6.933199
-234.6144,-16.810432,-80.00804,98.97154,-9.992558,-85.401405,16.665142,-37.667362,-36.05468,-7.114963,-23.31627,10.65474,-1.9341521
-264.4159,-1.3268284,-65.25243,99.601814,-13.10561,-81.01848,17.57077,-29.13234,-35.861103,-4.2132597,-30.368946,13.224693,-5.296758
-310.18225,-14.243641,-47.545757,108.155045,-12.441859,-74.98276,18.000187,-25.614029,-35.47329,-3.9673097,-33.52324,13.162325,-5.8977017
-324.88068,-29.960085,-38.69732,105.24331,-7.804603,-69.650116,16.720037,-22.83593,-39.319565,-7.7636447,-33.982086,11.318296,-10.945694
-320.676,-37.181274,-35.95852,97.15385,-8.524454,-65.84565,13.273413,-16.817183,-37.772747,-7.540477,-30.600536,7.9880548,-11.308235
-294.04898,-31.59066,-42.475227,88.30095,-2.7045517,-61.4008,3.7487884,-14.442294,-30.021328,-14.482323,-28.223604,0.51904714,-13.055328
-260.7626,9.609295,-39.753334,58.738335,3.8792996,-44.358376,-7.094104,-20.170479,-23.861603,-14.781169,-29.267471,-4.051585,-17.350365
-284.40985,44.27086,-27.75351,30.937706,6.4126043,-30.609652,-18.59591,-18.593887,-23.453003,-8.882705,-23.371147,-4.3375826,-17.993134
-400.1357,66.69669,-6.587412,18.364882,0.57838285,-10.429371,-20.61158,-13.452303,-22.164412,-7.2536526,-7.346311,-7.4354286,-16.391071
-491.93964,62.51174,25.8455,27.23956,-9.68178,1.2348596,-6.940241,-11.129442,-1.5685743,-6.514355,-1.0975578,-10.527557,-2.9499478
-411.28952,54.64879,9.471863,29.503143,-21.349785,9.141448,-3.9685888,-18.474628,-17.917484,-21.284096,-7.176773,-9.245165,-10.863394
-259.26672,57.47642,-27.710987,14.234386,-39.423904,1.573392,-22.137867,-24.89767,-32.362503,-8.168345,-10.344812,-6.380661,-13.971437
-207.27403,38.0124,-42.659084,12.220682,-49.503994,1.3106892,-28.73355,-23.511402,-42.608757,3.5589614,-11.359545,2.3606486,-13.280658
-218.34175,8.686033,-41.54868,8.144988,-57.493347,1.0146532,-24.77147,-22.92126,-53.496124,9.073394,-10.786314,9.090813,-12.320346
-245.40048,11.529965,-29.710949,-8.734585,-79.879486,-4.8470125,-4.0253606,0.5732801,-56.06211,-3.7887878,-27.229103,-0.6630537,-10.146594
-271.75375,54.61831,-16.400263,-4.5764356,-87.73957,-18.261707,-6.585355,3.8859758,-56.58531,1.139543,-29.30597,-13.458233,-10.8862095
-305.35587,99.27554,-26.596092,4.374748,-70.03221,-23.540043,-13.388332,-17.319801,-45.557945,-0.33003885,-22.028313,-15.582994,-1.4544338
-357.9373,121.29062,-33.9494,5.004317,-38.0448,-21.213015,-2.02358,-31.91579,-29.734882,-7.5187063,-21.32638,-11.425919,7.3835115
-408.2133,118.02614,-27.958076,7.6497297,-12.598642,-13.357927,4.00068,-31.858368,-28.544178,-15.451029,-24.667223,-0.34341598,10.457891
-413.6756,112.193085,-15.346989,11.791884,-8.912148,-11.150313,1.295763,-24.751732,-21.596073,-10.345126,-22.111393,-0.20023811,1.1774116
-355.85544,103.3157,10.187219,2.6241643,-41.172623,-7.4390526,-1.9858971,-20.974676,-27.483639,1.3064378,-32.634468,-0.95435506,-7.844543
-297.78983,86.40021,23.460678,1.9624926,-62.89619,-21.543186,-9.717313,-12.946417,-24.434824,7.009693,-41.630535,5.4888954,-17.480448
-267.10297,75.09221,15.957099,-6.056017,-79.59958,-27.26295,-14.857557,1.113613,0.1566689,5.071513,-56.144333,10.421695,-14.070015
-241.2181,58.401688,-1.7113848,-27.358377,-76.57365,-3.3860126,-17.042297,-4.9720297,15.938376,4.9244494,-71.54912,10.739456,-4.4527526
-243.00261,39.651627,-6.011462,-44.61111,-64.0052,15.464613,-10.160633,-22.57082,11.729145,11.919793,-72.30737,17.922039,9.928662
-252.0487,44.435787,-0.96371907,-52.210213,-65.186584,21.391727,3.748137,-36.980774,-2.1216674,17.778,-64.64009,21.293518,3.958489
-268.08582,48.802734,5.818565,-51.5318,-66.76416,19.885887,1.9797854,-46.284855,-11.105599,22.758463,-50.054626,29.646137,-1.9533854
-276.02377,54.258293,19.123135,-58.362072,-68.09194,23.407282,5.4063654,-49.056175,-19.19078,17.95311,-44.680763,34.360176,-7.6371164
-288.6111,48.830185,25.161694,-61.01599,-63.60762,22.758587,12.817938,-46.4585,-22.189007,15.286774,-40.209213,38.154083,-9.186713
-287.21274,44.179054,15.627953,-60.56846,-57.08783,25.527565,13.762964,-46.52117,-22.684874,15.66421,-37.822205,37.160645,-8.893045
-272.37274,38.356384,-1.6364334,-48.290672,-48.735405,19.645262,11.060755,-40.593616,-20.680294,12.61241,-30.983444,33.24477,-10.094391
-272.42184,39.740685,-7.169633,-39.47221,-46.324432,11.739904,15.333567,-41.850227,-22.919893,11.619023,-26.10684,39.99179,-8.965758
-296.25433,45.417805,-4.4514008,-31.094563,-52.19114,12.498974,28.479513,-43.698082,-29.71245,10.838497,-20.669113,43.361183,-14.165773
-290.13104,44.64348,-25.497679,-23.812817,-45.0673,8.261234,18.794815,-55.10858,-22.966936,7.3715887,-14.608416,33.147385,-14.853291
-263.9491,46.111794,-35.925426,-34.99712,-35.701153,7.2190914,15.703594,-62.389824,-18.155924,13.378113,-14.549976,29.38518,-17.046974
-267.15073,48.994614,-33.89022,-44.264946,-20.755367,12.596517,13.012108,-76.604675,-14.864441,22.959332,-32.187103,28.81346,-25.21521
-296.36206,51.946934,-38.488094,-27.2513,11.803247,7.1857376,13.892626,-81.152985,-15.529095,28.128193,-49.356613,25.18224,-29.347874
-290.19003,93.66222,-37.19384,-13.549152,27.848946,-16.918308,1.9676409,-53.124123,-25.40324,8.363918,-54.95356,2.9438922,-27.997831
-332.3439,130.07515,-33.471027,-10.185887,37.98098,-11.47902,-14.815897,-31.55738,-25.515112,-3.409219,-37.844067,-9.223579,-28.950691
-372.61783,102.44482,2.3291094,39.27361,27.098072,3.9057362,-1.4391406,-19.098354,-22.30457,12.580061,-18.621143,-22.26572,-8.335451
-351.29117,85.414795,26.99705,52.47921,16.792152,-5.472721,3.0027122,-8.912922,-26.841036,3.5592723,-23.019169,-14.4086685,-10.110851
-404.7,95.04358,36.28926,49.829296,18.158707,-6.264448,-1.3216162,-10.095526,-25.676834,-1.1902871,-28.078777,-15.142631,-10.626064
-547.97,77.436554,56.186153,42.660378,24.440311,9.851662,3.375449,-6.588175,-14.215444,-15.611362,-16.668442,-12.699724,-5.505559
-586.0888,36.89095,33.345028,27.928307,21.301086,14.242723,7.536295,1.8565931,-2.3204637,-4.7733545,-5.5478086,-4.9272394,-3.3677156
-594.9104,25.047466,23.306755,20.609653,17.233921,13.515793,9.806533,6.428005,3.63354,1.5795108,0.31119663,-0.23519465,-0.21533054
-600.02167,18.189415,17.5142,16.447002,15.066215,13.466604,11.749082,10.011294,8.339321,6.8003755,5.437358,4.2664742,3.2793827
-604.2177,12.311801,12.011732,11.754536,11.284936,10.525999,9.784445,9.092451,8.178374,7.131401,6.2505064,5.418795,4.42142
-605.6413,10.413731,10.2536,10.029797,9.763262,9.442785,9.044003,8.563414,8.031746,7.492353,6.9666986,6.4421463,5.894596
-605.6545,10.433203,10.369232,10.263252,10.116215,9.9294405,9.70459,9.443665,9.148964,8.82309,8.468876,8.089392,7.687891
-552.3876,71.49913,47.08565,29.242756,13.255623,0.74359715,-7.6089134,-11.885784,-6.6850147,-3.1838696,-9.176903,-8.6023245,1.0874112
-286.29474,140.84882,-19.07749,43.713295,-6.14797,-24.232056,-5.6207504,-31.980362,-12.294601,2.749766,-18.657099,-5.996896,-0.92589396
-175.73021,111.647255,-33.55641,47.524315,-9.139174,-42.520668,1.6153951,-37.170906,-14.190693,8.65259,-28.326591,3.5537426,-3.9908233
-151.77863,59.686035,-49.25121,49.446,-16.913237,-53.44683,-0.47211003,-37.80536,-11.520608,6.372682,-33.282455,10.535489,-4.3008723
-155.08253,22.222767,-63.059704,45.779938,-24.357857,-58.54006,-4.8463674,-33.371307,-8.7683735,1.6574793,-31.387264,19.834095,-6.4082747
-166.86948,12.610935,-60.653717,50.22413,-25.78793,-54.993538,-7.3241925,-30.355972,-13.727495,-6.685527,-30.521538,18.152931,-14.500782
-183.12614,12.50897,-50.367638,61.922565,-25.018955,-51.54857,-6.3044786,-26.755981,-20.350325,-13.578316,-31.295399,13.166454,-20.881851
-203.29561,20.202354,-34.435455,72.912766,-18.041737,-48.385326,1.4473139,-24.017376,-26.29721,-19.700123,-32.895973,9.011039,-23.802864
-221.16081,31.716877,-25.488533,76.20422,-11.058435,-48.752586,7.7831354,-26.52869,-29.894321,-24.429506,-30.312622,5.7281666,-19.43695
-263.28903,33.280537,-13.866124,78.292244,0.0004406348,-44.239452,18.620274,-24.8474,-31.399696,-28.2322,-29.831614,-4.864999,-16.299046
-318.81958,37.510582,1.2463751,77.67436,9.344043,-34.53319,23.691998,-17.740784,-30.496098,-20.422,-27.565235,-10.801622,-15.318628
-341.18018,27.96033,16.211996,76.41357,0.9430623,-22.401957,3.5058713,-8.0578785,-20.149075,-15.731802,-21.645939,-14.111701,-15.900467
-295.4483,-24.821304,22.623444,55.444565,-7.375098,1.1689429,-21.639301,3.9864304,-1.2623084,-11.186421,-24.849121,-5.6579027,-9.661131
-290.32828,-72.50905,33.67679,38.4002,-5.372962,10.289408,-19.697247,12.797192,7.577958,0.16746902,-21.13472,4.58449,-2.0030322
-341.2418,-117.35305,56.312965,13.969534,1.0019803,20.732447,-9.881533,17.658968,5.6283727,9.367803,-15.200214,11.872519,3.4920702
-360.65112,-132.28436,60.845318,-10.841946,3.892637,24.425673,-5.992384,12.464993,-6.9455366,8.347813,-13.685086,5.3998594,0.6910031
-352.47345,-125.58068,48.087322,-19.771566,8.149374,14.054909,-3.2055387,14.36512,-5.983019,12.358673,-6.054422,3.1844916,0.42142022
-345.36145,-109.73929,38.149734,-25.691994,8.247711,2.8859553,0.7116164,13.764261,-6.80772,13.879086,4.4180555,9.86245,8.580887
-341.84427,-105.699585,43.601215,-34.98249,6.082504,3.2378836,1.5721416,16.899687,-7.5175014,11.712587,0.7635133,10.024918,8.620199
-348.89697,-105.40642,53.380703,-36.822647,1.8611418,-2.112095,-9.049614,5.201679,-10.860558,6.1837025,-1.4501455,6.999161,7.001967
-357.2015,-103.42233,50.424973,-41.713837,-1.9912478,-8.733471,-12.0305,1.5085891,-9.808297,4.3153086,-0.2173748,9.862062,7.436572
-362.4141,-97.36977,49.62372,-45.43637,1.1673564,-2.016243,-6.294775,3.7037656,-7.5329976,6.092062,-0.3759365,12.113782,10.225704
-361.23203,-93.89619,45.962425,-44.038925,0.519235,-4.8348637,-4.645812,5.625052,-12.57074,1.8534241,-1.9738476,11.087965,11.949638
-354.8731,-97.2699,42.2756,-35.384304,-4.4192724,1.650254,-5.5994897,8.9392185,-7.611891,0.6293083,1.1437536,4.889737,9.5020075
-346.70572,-84.68357,44.55001,-16.92373,-3.9891443,11.396746,-4.7712355,11.193373,2.1171868,8.235962,0.84525937,2.5445535,10.043539
-357.68018,-61.493477,39.531826,0.39520562,-8.270308,14.656866,-1.7959868,11.545418,3.2277608,11.1778965,-4.757762,0.14767301,12.828547
-392.59518,-23.175304,31.429268,18.455631,-6.536252,17.934204,3.5905218,10.946938,5.5453043,13.475095,-3.6879768,-4.6114693,6.6366224
-467.97867,13.796189,21.352478,23.655098,-9.699874,21.132622,6.9249816,10.630289,9.962842,14.517408,-3.1345685,-7.134836,3.1869712
-496.71228,-46.418488,4.400259,28.906546,-18.537899,15.8313675,-13.042265,7.426039,4.394025,2.7395577,-18.097742,5.3219023,21.443316
-405.86142,-86.556725,31.706154,14.020845,-16.148045,15.68174,-11.743267,11.128889,3.554889,8.108785,-13.991311,5.8004417,21.722092
-382.9684,-108.13426,54.24521,1.4249439,-13.602579,11.822366,-10.5121,13.551279,0.8387846,7.321273,-7.552404,11.488195,19.015575
-382.04965,-121.23172,63.135265,-13.183406,-4.1330986,4.559984,-11.409363,8.52032,-4.278313,5.1373925,-3.223962,12.019447,12.735837
-385.40176,-129.67908,58.14373,-21.744263,5.2259927,2.9418736,-5.7281437,9.368134,-3.1563501,2.7803082,-4.4915586,8.995308,11.501463
-371.96704,-122.44011,47.66738,-33.986046,13.1838665,-0.5830553,-2.1472955,7.4049444,-3.2544231,6.3867674,-5.8320894,0.9476352,9.565196
-353.88394,-108.50589,45.97779,-39.568153,11.432394,-0.48474723,0.2565513,1.6964998,-8.008455,4.3682337,-1.3027347,4.2074585,4.4757795
-326.32593,-81.93222,42.892303,-41.96867,5.64342,2.0751488,5.6338477,-0.19868535,-7.1901245,0.010258049,-0.2900499,10.535095,6.298729
-314.33066,-66.91226,43.121582,-40.544907,10.49815,-0.055722058,2.7554219,-1.2852107,-4.944662,-2.4862623,-5.314969,9.70368,7.8572598
-327.9729,-68.322815,49.105263,-32.250114,15.48313,-6.6091623,2.6064172,0.3546242,-8.661218,-2.5330124,-2.5006065,10.793127,7.885211
-345.98712,-88.08443,48.15836,-29.154675,15.80205,-7.7389917,2.540688,4.3826375,-5.851425,-0.8795389,-4.9416933,11.107814,12.28936
-364.23526,-106.497665,40.767708,-26.993883,14.961857,-4.418211,6.001747,5.735984,3.1936834,3.7091384,1.6008469,13.705338,13.661184
-358.94922,-95.399704,40.406467,-25.108992,13.281114,-7.999296,8.978464,9.485117,3.1888878,4.119514,1.7119212,9.939394,8.912787
-296.77505,-39.86516,62.857986,-9.123987,18.50904,-12.313992,-15.200343,-10.057226,-14.764074,-6.579641,-15.24012,-9.096846,-2.0605946
-212.91776,-3.4334064,10.314364,5.5265093,9.843977,-36.037197,-22.936413,-21.603062,-19.549805,-3.1012173,-25.451406,-8.961514,4.6361723
-177.0564,29.119238,-43.68299,27.6949,-13.565958,-46.195942,-18.420738,-30.348965,-15.751432,3.4951272,-32.05439,-0.46164525,8.239161
-172.54759,18.280056,-54.382515,27.500916,-27.045788,-57.028282,-11.772263,-33.16797,-7.268633,10.810791,-31.25658,18.028978,12.4788
-167.65341,10.542284,-71.609726,23.360249,-35.342857,-57.258896,-5.9894495,-21.032784,2.7601912,11.102803,-26.733223,23.362164,0.6398052
-156.24373,10.391844,-85.59166,30.21058,-40.309677,-53.58075,-10.676573,-20.235294,6.5591598,7.0946417,-22.76609,25.190742,-7.538497
-170.95337,-4.5377617,-81.5852,45.55902,-41.917213,-46.363,-9.08162,-18.021927,10.500517,7.558561,-15.832153,29.871002,-8.695669
-191.4554,-15.945695,-75.85106,56.53425,-47.568333,-47.24536,-1.0061117,-16.619167,5.363389,0.9908662,-8.344463,27.998024,-7.6634755
-198.60492,-3.0323544,-70.95363,67.31435,-44.51939,-54.660072,-5.7095146,-23.987022,-5.035318,-8.319662,-5.1065736,26.40791,-4.293576
-217.49664,-2.6162152,-65.89867,70.76641,-41.228027,-58.536343,-1.4730304,-21.81749,-7.798761,-9.738981,0.5681256,20.513596,-1.986936
-246.20552,-23.832407,-54.996037,84.14544,-33.971252,-58.063763,6.932699,-21.635223,-13.805662,-6.9700384,2.3309324,18.30579,-3.5900307
-246.63132,-26.979395,-51.58411,92.00365,-21.706215,-60.91033,13.047724,-28.221308,-25.22232,-8.945047,-7.966622,13.521335,-5.002843
-234.36111,-28.841633,-54.875225,89.21484,-11.244623,-62.877693,16.14183,-30.375015,-34.282074,-12.838045,-13.67832,15.847639,-3.0074887
-222.36206,-25.265211,-53.23217,81.25888,-11.960419,-58.754272,20.107311,-29.3037,-43.672325,-19.191452,-20.661251,5.6372366,-13.941089
-228.11089,-20.207958,-40.607132,76.333145,-10.315956,-54.702805,20.959463,-35.245842,-44.922935,-20.129013,-20.948528,3.8916035,-15.30669
-255.28151,-21.711617,-41.414738,83.27712,-0.63274616,-57.248146,21.856546,-35.759216,-43.205734,-22.933847,-20.660769,5.044676,-15.671165
-297.10788,-19.214308,-31.048367,93.49014,-4.1240716,-48.985214,21.088095,-29.395935,-34.54454,-20.82346,-16.015522,2.3421679,-22.204304
-296.98297,-10.850049,-18.798706,95.49221,-3.0490584,-49.326736,5.5069585,-22.316772,-24.809212,-25.946035,-17.890938,3.6869774,-23.926956
-284.77982,20.164228,-18.746346,71.48984,-9.379789,-37.091747,-1.6249197,-20.637077,-15.31996,-28.329008,-24.937574,8.307062,-21.944687
-316.48593,48.837666,-16.046003,58.085064,-16.8609,-26.207752,-1.4106717,-26.893988,-5.6160936,-25.546406,-20.452118,11.156691,-21.767128
-405.01593,49.9179,5.8623896,44.351326,-12.700565,-7.8319416,10.198299,-27.743984,-3.897219,-19.502369,-5.237259,6.692562,-21.699396
-448.6579,48.91487,31.246061,21.083754,-4.464288,12.502161,16.709435,-13.257254,-1.9659572,-16.636625,-0.8888837,-3.167038,-13.193756
-447.75922,44.993137,34.83792,19.313772,-8.443506,10.160601,13.421239,-12.602566,0.41010162,-18.031055,-3.1436212,-5.926454,-7.894266
-427.30313,27.953773,39.61606,29.041977,-20.914906,0.2555266,6.5511684,-15.584954,-4.603561,-19.30376,-6.773926,-5.290306,-9.589552
-291.42645,51.116974,-2.1763988,22.045029,-33.816635,1.4120476,-4.830859,-31.998478,-28.535028,-17.286144,-8.090063,-14.392939,-19.813082
-221.74133,56.325897,-27.672981,13.531736,-44.84225,8.30468,-8.222315,-26.830544,-37.79271,-14.073126,-14.982127,-4.0098276,-14.940096
-232.18211,40.95916,-37.570232,7.760708,-59.505806,10.710114,-14.731943,-13.671238,-46.60514,-9.5147705,-25.2934,5.4020553,-12.773085
-283.48053,40.493416,-22.96233,5.3990574,-83.677986,1.9778796,-9.002871,13.237402,-46.099854,-6.8663216,-35.341743,-1.7287091,-14.499997
